registration_year,insurance_validity,fuel_type,seats,kms_driven,ownsership,transmission,manufacturing_year,mileage(kmpl),engine(cc),max_power(bhp),torque(Nm),price(in lakhs),make,model
,Zero Dep,Petrol,5.0,23700.0,First Owner,Automatic,,19.2,1395.0,150.0,,27.8,Audi,A3
,Zero Dep,Petrol,5.0,15600.0,First Owner,Automatic,,19.2,1395.0,150.0,,26.9,Audi,A3
,Zero Dep,Petrol,5.0,29900.0,First Owner,Automatic,,17.84,1395.0,147.51,,32.9,Audi,A4
,Zero Dep,Diesel,5.0,43500.0,First Owner,Automatic,,20.38,1968.0,143.0,,22.9,Audi,A3
,Zero Dep,Petrol,5.0,44000.0,First Owner,Automatic,,19.2,1395.0,150.0,,26.9,Audi,A3
,Comprehensive,Diesel,5.0,85000.0,First Owner,Automatic,,18.53,1968.0,187.74,,18.9,Audi,A6
2017.0,Third Party insurance,Diesel,5.0,100000.0,First Owner,Manual,,22.54,1396.0,88.73,,5.5,Hyundai,i20
2020.0,Third Party insurance,Petrol,5.0,30000.0,First Owner,Automatic,,21.21,1197.0,81.8,,7.85,Maruti,Swift
,Comprehensive,Petrol,5.0,76469.0,First Owner,Manual,,22.41,1197.0,88.5,,4.08,Maruti,Swift
,Third Party,Petrol,5.0,118976.0,First Owner,Manual,,18.0,1198.0,86.7,,3.3,Honda,Amaze
,Comprehensive,Diesel,7.0,57689.0,Second Owner,Manual,,15.1,2179.0,152.87,,9.52,Mahindra,XUV500
,Third Party,Petrol,5.0,27817.0,Second Owner,Manual,,24.39,998.0,65.71,,3.57,Maruti,Alto
,Third Party,Petrol,5.0,62001.0,Third Owner,Automatic,,23.1,998.0,67.04,,3.66,Maruti,Celerio
,Third Party,Diesel,5.0,73081.0,First Owner,Manual,,24.3,1248.0,88.5,,6.28,Maruti,Vitara
,Zero Dep,Petrol,5.0,26387.0,First Owner,Manual,,20.0,999.0,98.63,,7.13,Nissan,Magnite
2013.0,Third Party insurance,Diesel,5.0,80000.0,Second Owner,Manual,,25.44,936.0,57.6,,1.55,Chevrolet,Beat
2008.0,Third Party insurance,Petrol,5.0,70000.0,First Owner,Manual,,17.5,1298.0,85.8,,1.9,Maruti,Swift
2016.0,Third Party insurance,Diesel,7.0,100000.0,Second Owner,Manual,,24.52,1248.0,88.5,,6.4,Maruti,Ertiga
2012.0,Third Party insurance,Petrol,5.0,70000.0,Second Owner,Manual,,20.36,1197.0,78.9,,2.5,Hyundai,i10
2015.0,Third Party insurance,Petrol,5.0,120000.0,Third Owner,Manual,,20.85,1197.0,83.14,,3.9,Maruti,Swift
2015.0,Third Party insurance,Diesel,5.0,90000.0,Second Owner,Manual,,22.54,1396.0,88.73,,5.5,Hyundai,i20
,Zero Dep,CNG,5.0,49551.0,First Owner,Manual,,26.49,1199.0,72.4,,7.28,Tata,Tigor
,Third Party,Petrol,5.0,91117.0,First Owner,Manual,,21.4,1197.0,83.1,,4.32,Maruti,Baleno
,Third Party insurance,Petrol,5.0,50852.0,First Owner,Automatic,,,2405.0,307.0,,91.75,Mercedes-Benz,GLE
,Third Party,Petrol,5.0,69056.0,First Owner,Manual,,21.4,1197.0,83.1,,5.06,Maruti,Baleno
,Third Party,Petrol,5.0,37503.0,First Owner,Manual,,21.01,1197.0,81.8,,6.34,Maruti,Baleno
,Comprehensive,Petrol,5.0,47202.0,First Owner,Manual,,20.51,998.0,67.04,,3.36,Maruti,Wagon
,Third Party,Petrol,5.0,37746.0,First Owner,Manual,,17.5,1199.0,88.7,,5.42,Honda,WR-V
,Third Party,Diesel,5.0,57535.0,Second Owner,Manual,,23.0,1498.0,98.96,,6.54,Ford,Ecosport
,Third Party,Petrol,5.0,47909.0,First Owner,Manual,,18.6,1197.0,81.83,,5.56,Hyundai,i20
2014.0,Third Party insurance,CNG,5.0,50000.0,First Owner,Manual,,30.46,796.0,47.3,,2.0,Maruti,Alto
2022.0,Third Party insurance,Petrol,5.0,10000.0,First Owner,Automatic,,19.03,999.0,71.01,,5.85,Renault,Kiger
2014.0,Third Party insurance,Diesel,5.0,90000.0,Second Owner,Manual,,23.4,1248.0,74.0,,3.8,Maruti,Swift
2016.0,Third Party insurance,Diesel,5.0,70000.0,First Owner,Manual,,22.77,1498.0,98.59,,6.0,Ford,Ecosport
2015.0,Third Party insurance,Diesel,5.0,120000.0,First Owner,Automatic,,17.9,2143.0,136.0,,16.0,Mercedes-Benz,CLA
2020.0,Third Party insurance,Petrol,5.0,50000.0,First Owner,Manual,,21.79,998.0,67.05,,4.8,Maruti,Wagon
,Zero Dep,Diesel,5.0,69981.0,First Owner,Manual,,25.2,1248.0,74.0,,3.5,Maruti,Swift
,Zero Dep,Petrol,5.0,18185.0,First Owner,Manual,,21.4,1197.0,83.1,,5.41,Maruti,Baleno
,Comprehensive,Petrol,5.0,97254.0,Second Owner,Manual,,21.21,1197.0,81.8,,6.41,Maruti,Swift
,Third Party insurance,Petrol,5.0,19910.0,First Owner,Manual,,21.79,998.0,67.05,,5.08,Maruti,Wagon
,Third Party,Diesel,5.0,40680.0,First Owner,Manual,,24.7,1498.0,97.89,,7.75,Honda,Amaze
,Third Party insurance,Diesel,5.0,21542.0,First Owner,Automatic,,,1950.0,194.0,,55.75,Mercedes-Benz,GLC
,Third Party,Petrol,5.0,66198.0,First Owner,Manual,,21.1,814.0,55.2,,2.92,Hyundai,EON
,Third Party,Petrol,5.0,97829.0,First Owner,Automatic,,21.63,998.0,67.0,,4.8,Maruti,Celerio
2015.0,Third Party insurance,Diesel,5.0,80000.0,Second Owner,Manual,,25.8,1498.0,98.6,,4.85,Honda,Amaze
2006.0,Third Party insurance,Petrol,5.0,100000.0,Second Owner,Manual,,16.9,1497.0,100.0,,1.1,Honda,City
2020.0,Third Party insurance,Petrol,5.0,50000.0,First Owner,Manual,,18.6,1197.0,81.86,,6.5,Hyundai,i20
2017.0,Third Party insurance,Diesel,5.0,90000.0,Second Owner,Manual,,26.0,1498.0,98.6,,6.75,Honda,City
2022.0,Third Party insurance,Diesel,7.0,10000.0,First Owner,Manual,,,2198.0,182.38,,18.0,Mahindra,XUV700
2010.0,Third Party insurance,Petrol,5.0,100000.0,Third Owner,Manual,,14.8,1799.0,130.2,,2.55,Honda,Civic
,Zero Dep,Petrol,5.0,39240.0,First Owner,Manual,,19.5,1199.0,88.76,,6.53,Honda,Amaze
,Zero Dep,Petrol,5.0,4055.0,First Owner,Manual,,17.03,1462.0,103.26,,7.85,Maruti,Vitara
,Comprehensive,Petrol,5.0,62433.0,First Owner,Manual,,24.7,796.0,47.3,,2.91,Maruti,Alto
,Third Party,Diesel,5.0,46929.0,First Owner,Manual,,25.2,1248.0,74.0,,4.28,Maruti,Swift
,Third Party insurance,Petrol,5.0,47000.0,First Owner,Manual,,13.0,1591.0,121.3,,9.94,Hyundai,Creta
,Third Party,Petrol,5.0,52703.0,First Owner,Manual,,21.1,814.0,55.2,,2.24,Hyundai,EON
,Third Party insurance,Petrol,7.0,55123.0,First Owner,Automatic,,,2405.0,307.0,,1.2,Mercedes-Benz,GLS
,Third Party,Diesel,5.0,117206.0,First Owner,Manual,,22.9,1248.0,74.0,,3.12,Maruti,Swift
,Third Party insurance,Diesel,5.0,30296.0,First Owner,Automatic,,21.72,1498.0,108.6,,8.14,Skoda,Rapid
,Third Party insurance,Petrol,5.0,15614.0,First Owner,Manual,,21.1,814.0,55.2,,2.97,Hyundai,EON
2017.0,Third Party insurance,CNG,5.0,100000.0,First Owner,Manual,,33.44,796.0,40.3,,2.7,Maruti,Alto
2020.0,Third Party insurance,Diesel,5.0,40000.0,First Owner,Manual,,20.5,1582.0,126.2,,11.3,Hyundai,Creta
2012.0,Third Party insurance,Diesel,5.0,110000.0,Second Owner,Manual,,20.5,1598.0,103.5,,2.5,Skoda,Rapid
2006.0,Third Party insurance,Diesel,7.0,120000.0,Second Owner,Manual,,14.8,2405.0,80.0,,1.25,Chevrolet,Tavera
2018.0,Third Party insurance,Petrol,5.0,50000.0,Second Owner,Manual,,23.95,998.0,67.05,,2.8,Maruti,Alto
,Third Party,Diesel,5.0,74208.0,First Owner,Manual,,22.9,1248.0,74.0,,3.15,Maruti,Swift
,Third Party,Diesel,7.0,85663.0,First Owner,Automatic,,15.1,2179.0,155.0,,12.73,Mahindra,XUV500
,Comprehensive,Petrol,5.0,29406.0,First Owner,Automatic,,20.89,1197.0,81.8,,5.08,Maruti,Ignis
,Third Party,Petrol,5.0,72029.0,Second Owner,Automatic,,26.0,998.0,65.71,,3.82,Maruti,Celerio
,Zero Dep,Diesel,5.0,89341.0,First Owner,Manual,,24.3,1248.0,88.5,,7.08,Maruti,Vitara
,Zero Dep,Petrol,5.0,25799.0,First Owner,Automatic,,20.1,1197.0,81.86,,7.82,Hyundai,Aura
,Third Party,Petrol,5.0,47641.0,Third Owner,Manual,,17.19,1197.0,81.86,,5.95,Hyundai,i20
,Third Party insurance,Petrol,5.0,40584.0,First Owner,Manual,,22.38,1197.0,88.5,,5.2,Maruti,Swift
,Third Party insurance,Petrol,5.0,39259.0,First Owner,Manual,,24.39,998.0,65.71,,3.07,Maruti,Alto
2012.0,Third Party insurance,Diesel,8.0,120000.0,Fourth & Above Owner,Manual,,12.99,2405.0,100.0,,4.23,Toyota,Innova
2012.0,Third Party insurance,Diesel,8.0,120000.0,Fourth & Above Owner,Manual,,12.99,2405.0,100.0,,4.55,Toyota,Innova
2018.0,Third Party insurance,Diesel,5.0,100000.0,First Owner,Manual,,20.5,1582.0,126.2,,10.5,Hyundai,Creta
,Third Party insurance,Petrol,5.0,20000.0,First Owner,Automatic,,,1991.0,301.73,,53.75,Mercedes-Benz,AMG
2022.0,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,15.43,1498.0,108.49,,14.0,MG,Astor
2017.0,Third Party insurance,Diesel,5.0,80000.0,Second Owner,Manual,,24.8,1396.0,88.7,,5.9,Hyundai,Verna
2013.0,Third Party insurance,Diesel,5.0,80000.0,Second Owner,Manual,,23.4,1248.0,74.0,,3.8,Maruti,Swift
,Comprehensive,Diesel,5.0,97697.0,First Owner,Manual,,23.4,1248.0,74.0,,3.89,Maruti,Swift
,Comprehensive,Petrol,5.0,60708.0,First Owner,Manual,,22.41,1197.0,88.5,,3.55,Maruti,Swift
,Third Party insurance,Petrol,5.0,72225.0,First Owner,Manual,,20.89,1197.0,81.8,,5.04,Maruti,Ignis
,Third Party insurance,Diesel,5.0,94226.0,Second Owner,Manual,,19.6,1461.0,108.45,,5.32,Renault,Duster
,Third Party,Petrol,5.0,22808.0,First Owner,Manual,,21.01,1197.0,81.8,,7.05,Maruti,Baleno
,Third Party insurance,Petrol,5.0,76980.0,First Owner,Manual,,21.7,998.0,65.71,,3.41,Maruti,S-Presso
2012.0,Third Party insurance,Petrol,5.0,50000.0,First Owner,Manual,,15.7,1172.0,67.0,,1.4,Fiat,Punto
2014.0,Third Party insurance,Diesel,7.0,100000.0,Third Owner,Manual,,15.1,2179.0,140.0,,4.9,Mahindra,XUV500
2016.0,Third Party insurance,Diesel,7.0,100000.0,First Owner,Manual,,18.49,1493.0,100.0,,5.25,Mahindra,TUV
2022.0,Third Party insurance,Petrol,5.0,20000.0,First Owner,Manual,,,1497.0,113.18,,11.0,Hyundai,Creta
2017.0,Third Party insurance,Diesel,5.0,100000.0,First Owner,Automatic,,20.68,1995.0,188.0,,19.0,BMW,X1
,Third Party insurance,Petrol,5.0,65698.0,First Owner,Manual,,22.38,1197.0,88.5,,5.73,Maruti,Swift
,Third Party insurance,Petrol,5.0,82101.0,Second Owner,Manual,,13.24,1598.0,102.5,,3.57,Nissan,Terrano
,Third Party insurance,Diesel,5.0,59819.0,Second Owner,Manual,,23.59,1364.0,67.04,,4.56,Toyota,Etios
,Zero Dep,Petrol,5.0,115250.0,First Owner,Manual,,24.39,998.0,65.71,,2.37,Maruti,Alto
,Comprehensive,Petrol,5.0,29033.0,First Owner,Manual,,13.0,1591.0,121.3,,7.66,Hyundai,Creta
,Third Party insurance,Petrol,5.0,57294.0,Second Owner,Manual,,17.19,1197.0,81.86,,4.79,Hyundai,i20
,Third Party insurance,Petrol,5.0,32464.0,First Owner,Manual,,22.05,796.0,47.33,,2.7,Maruti,Alto
,Third Party insurance,Petrol,5.0,12762.0,First Owner,Automatic,,17.0,1198.0,108.5,,6.91,Tata,Nexon
,Third Party,Diesel,6.0,51719.0,First Owner,Manual,,25.32,1198.0,77.0,,4.73,Mahindra,KUV
2011.0,Third Party insurance,Petrol,5.0,110000.0,First Owner,Manual,,19.0,998.0,67.1,,1.15,Maruti,Zen
2017.0,Third Party insurance,Diesel,7.0,70000.0,Second Owner,Manual,,14.1,2179.0,147.94,,7.0,Tata,Safari
2018.0,Third Party insurance,Diesel,5.0,60000.0,First Owner,Automatic,,28.4,1248.0,74.0,,7.0,Maruti,Swift
2022.0,Third Party insurance,Petrol,5.0,10000.0,First Owner,Manual,,19.47,999.0,113.98,,14.73,Skoda,Slavia
2014.0,Third Party insurance,Diesel,5.0,80000.0,Third Owner,Manual,,25.2,1248.0,74.0,,4.0,Maruti,Swift
2016.0,Third Party insurance,Diesel,7.0,80000.0,Second Owner,Manual,,14.1,2179.0,153.86,,7.51,Tata,Safari
,Zero Dep,Diesel,5.0,66141.0,Second Owner,Manual,,22.54,1396.0,88.73,,5.7,Hyundai,i20
,Third Party insurance,Petrol,5.0,8769.0,Second Owner,Automatic,,23.84,1199.0,83.83,,4.39,Tata,Tiago
,Comprehensive,Diesel,5.0,30806.0,First Owner,Manual,,24.3,1248.0,88.5,,7.39,Maruti,Vitara
,Third Party,Petrol,5.0,33245.0,First Owner,Manual,,22.05,796.0,47.33,,3.32,Maruti,Alto
,Third Party,Petrol,5.0,42665.0,First Owner,Manual,,20.14,1197.0,81.86,,5.93,Hyundai,Xcent
,Zero Dep,Diesel,5.0,114431.0,First Owner,Manual,,25.8,1498.0,98.6,,5.35,Honda,Amaze
,Third Party insurance,Petrol,5.0,38658.0,First Owner,Manual,,21.4,1197.0,83.1,,5.46,Maruti,Baleno
,Third Party insurance,Petrol,5.0,23724.0,First Owner,Manual,,18.9,1197.0,81.86,,5.04,Hyundai,Grand
2021.0,Third Party insurance,Petrol,5.0,60000.0,Third Owner,Manual,,22.25,799.0,53.26,,3.0,Renault,KWID
2022.0,Third Party insurance,CNG,5.0,70000.0,First Owner,Manual,,34.05,998.0,55.92,,6.5,Maruti,Wagon
2012.0,Third Party insurance,Petrol,5.0,110000.0,Second Owner,Manual,,17.01,1591.0,121.3,,3.0,Hyundai,Verna
2017.0,Third Party insurance,Petrol,5.0,20000.0,First Owner,Manual,,17.0,1198.0,108.5,,5.45,Tata,Nexon
2022.0,Third Party insurance,Diesel,5.0,40000.0,First Owner,Manual,,25.0,1493.0,113.45,,12.0,Hyundai,Verna
,Comprehensive,Petrol,5.0,34061.0,First Owner,Automatic,,23.01,999.0,67.0,,3.15,Renault,KWID
,Third Party,Petrol,5.0,51140.0,Second Owner,Manual,,18.9,1197.0,81.86,,4.7,Hyundai,Grand
,Third Party,Petrol,5.0,55076.0,First Owner,Manual,,19.81,1086.0,68.05,,2.49,Hyundai,i10
,Third Party insurance,Diesel,5.0,113593.0,Second Owner,Manual,,24.0,1120.0,70.0,,3.15,Hyundai,Grand
,Zero Dep,Petrol,5.0,54091.0,First Owner,Manual,,21.4,1197.0,83.1,,4.69,Maruti,Baleno
,Third Party insurance,Petrol,5.0,56446.0,Second Owner,Automatic,,16.8,1497.0,116.3,,4.94,Honda,City
,Comprehensive,CNG,5.0,41609.0,First Owner,Manual,,30.48,1086.0,58.0,,4.76,Hyundai,Santro
,Third Party insurance,Petrol,5.0,5806.0,First Owner,Manual,,21.01,1197.0,81.8,,6.3,Maruti,Baleno
,Comprehensive,Petrol,5.0,53873.0,First Owner,Manual,,19.5,1199.0,88.76,,5.45,Honda,Amaze
2013.0,Third Party insurance,Diesel,5.0,90000.0,First Owner,Manual,,22.7,1498.0,89.84,,3.0,Ford,Ecosport
2020.0,Third Party insurance,Diesel,7.0,60000.0,First Owner,Automatic,,12.9,2405.0,174.5,,31.5,Toyota,Fortuner
2012.0,Third Party insurance,Petrol,5.0,60000.0,First Owner,Manual,,17.01,1591.0,121.3,,4.15,Hyundai,Verna
2021.0,Third Party insurance,Petrol,5.0,60000.0,First Owner,Manual,,18.6,1498.0,119.35,,8.9,Honda,City
2013.0,Third Party insurance,Diesel,5.0,100000.0,Third Owner,Manual,,23.2,1248.0,73.94,,2.4,Maruti,Ritz
2015.0,Third Party insurance,Diesel,5.0,100000.0,First Owner,Manual,,19.01,1461.0,108.5,,4.6,Nissan,Terrano
2018.0,Third Party insurance,Petrol,5.0,50000.0,Second Owner,Manual,,21.4,1197.0,83.1,,5.0,Maruti,Baleno
2019.0,Third Party insurance,CNG,5.0,80000.0,First Owner,Manual,,26.6,998.0,58.16,,4.5,Maruti,Wagon
,Third Party insurance,Petrol,5.0,15415.0,First Owner,Manual,,21.4,1197.0,83.1,,6.33,Maruti,Baleno
,Comprehensive,Diesel,5.0,55145.0,First Owner,Automatic,,28.4,1248.0,74.02,,6.04,Maruti,Swift
,Third Party insurance,Petrol,5.0,109688.0,First Owner,Automatic,,26.68,998.0,65.71,,3.15,Maruti,Celerio
,Third Party insurance,Petrol,5.0,18914.0,First Owner,Manual,,20.7,1197.0,81.86,,6.6,Hyundai,Grand
,Third Party,Petrol,5.0,67328.0,Second Owner,Manual,,21.1,814.0,55.2,,2.71,Hyundai,EON
,Comprehensive,Petrol,5.0,81741.0,First Owner,Manual,,20.89,1197.0,81.8,,4.77,Maruti,Ignis
,Zero Dep,Petrol,5.0,43788.0,First Owner,Manual,,22.38,1197.0,88.5,,5.86,Maruti,Swift
,Comprehensive,Petrol,5.0,51520.0,Second Owner,Automatic,,18.9,1197.0,82.0,,4.02,Hyundai,Grand
,Comprehensive,Petrol,5.0,60574.0,First Owner,Manual,,22.38,1197.0,88.5,,3.58,Maruti,Swift
,Third Party insurance,Petrol,5.0,85507.0,First Owner,Manual,,20.73,1373.0,91.1,,5.13,Maruti,Ciaz
2014.0,Third Party insurance,Petrol,5.0,100000.0,Third Owner,Manual,,18.9,1197.0,82.0,,3.04,Hyundai,Grand
2012.0,Third Party insurance,Diesel,5.0,110000.0,Second Owner,Automatic,,14.94,2143.0,204.0,,7.0,Mercedes-Benz,C-Class
2022.0,Third Party insurance,Diesel,7.0,80000.0,First Owner,Manual,,,2179.0,136.78,,15.0,Mahindra,Scorpio
2020.0,Third Party insurance,Diesel,7.0,60000.0,First Owner,Automatic,,12.9,2405.0,174.5,,32.5,Toyota,Fortuner
2017.0,Third Party insurance,Diesel,5.0,70000.0,First Owner,Manual,,24.4,1499.0,98.96,,5.0,Ford,Aspire
2018.0,Third Party insurance,Petrol,5.0,40000.0,First Owner,Manual,,25.17,799.0,53.3,,3.5,Renault,KWID
2017.0,Third Party insurance,Petrol,5.0,70000.0,First Owner,Manual,,17.8,1497.0,117.3,,8.0,Honda,City
2019.0,Third Party insurance,Diesel,5.0,60000.0,First Owner,Manual,,22.1,1396.0,88.7,,9.0,Hyundai,Creta
,Zero Dep,Petrol,5.0,34348.0,First Owner,Manual,,21.01,1197.0,81.8,,6.56,Maruti,Baleno
,Third Party insurance,Petrol,5.0,34139.0,First Owner,Manual,,21.0,1197.0,81.8,,6.82,Hyundai,i20
,Comprehensive,Petrol,5.0,91960.0,First Owner,Manual,,21.4,1197.0,83.1,,4.14,Maruti,Baleno
,Comprehensive,Petrol,5.0,27567.0,Second Owner,Manual,,17.8,1497.0,117.3,,5.26,Honda,City
,Third Party,Petrol,5.0,14669.0,First Owner,Manual,,21.1,814.0,55.2,,3.07,Hyundai,EON
,Third Party,Diesel,5.0,60047.0,Second Owner,Manual,,22.77,1498.0,98.59,,5.27,Ford,Ecosport
,Third Party,Diesel,5.0,63152.0,First Owner,Manual,,21.7,1498.0,98.96,,8.46,Ford,Ecosport
,Zero Dep,Diesel,5.0,100250.0,First Owner,Manual,,27.39,1248.0,74.0,,6.39,Maruti,Baleno
,Comprehensive,Diesel,5.0,92708.0,Second Owner,Manual,,25.5,1498.0,98.6,,6.25,Honda,WR-V
,Third Party insurance,Petrol,5.0,47075.0,First Owner,Manual,,20.73,1373.0,91.1,,5.87,Maruti,Ciaz
,Third Party insurance,Diesel,5.0,119655.0,Second Owner,Automatic,,22.7,1582.0,126.2,,5.15,Hyundai,Elantra
2017.0,Third Party insurance,Diesel,5.0,120000.0,Second Owner,Automatic,,21.72,1498.0,108.6,,6.0,Skoda,Rapid
2019.0,Third Party insurance,Petrol,5.0,40000.0,First Owner,Manual,,21.7,998.0,65.71,,3.73,Maruti,S-Presso
2017.0,Third Party insurance,Petrol,5.0,110000.0,Second Owner,Automatic,,25.17,799.0,53.3,,3.0,Renault,KWID
2008.0,Third Party insurance,Petrol,5.0,60000.0,Second Owner,Manual,,17.92,1086.0,62.1,,1.25,Hyundai,Santro
2016.0,Third Party insurance,Diesel,5.0,70000.0,Second Owner,Manual,,21.66,1498.0,108.62,,4.5,Volkswagen,Ameo
2011.0,Third Party insurance,Diesel,5.0,80000.0,Fourth & Above Owner,Manual,,22.07,1199.0,73.9,,1.8,Volkswagen,Polo
2019.0,Third Party insurance,Diesel,7.0,70000.0,First Owner,Manual,,17.3,1497.0,121.0,,7.0,Mahindra,Marazzo
2011.0,Third Party insurance,Diesel,5.0,90000.0,Fourth & Above Owner,Manual,,22.9,1248.0,74.0,,2.85,Maruti,Swift
,Third Party insurance,Petrol,5.0,16772.0,Second Owner,Manual,,20.7,1197.0,81.86,,5.55,Hyundai,Grand
,Third Party,Diesel,5.0,49711.0,First Owner,Manual,,27.0,1047.0,69.0,,5.01,Tata,Tiago
,Zero Dep,Diesel,5.0,87608.0,First Owner,Manual,,22.1,1396.0,88.7,,7.8,Hyundai,Creta
,Comprehensive,Diesel,5.0,82812.0,First Owner,Manual,,23.0,1498.0,98.96,,7.1,Ford,Ecosport
,Third Party insurance,Petrol,5.0,23673.0,First Owner,Manual,,16.5,1199.0,88.5,,7.43,Honda,WR-V
,Third Party,Diesel,5.0,34139.0,Second Owner,Manual,,23.22,1497.0,113.42,,6.16,Tata,Nexon
,Third Party,Petrol,5.0,64302.0,Second Owner,Manual,,18.6,1197.0,81.83,,4.9,Hyundai,i20
,Comprehensive,CNG,5.0,77724.0,Second Owner,Manual,,11.88,1086.0,62.1,,2.3,Hyundai,Santro
,Third Party insurance,CNG,5.0,42649.0,First Owner,Manual,,32.52,998.0,58.33,,5.61,Maruti,Wagon
,Comprehensive,Petrol,5.0,21231.0,First Owner,Automatic,,18.9,1197.0,81.86,,5.2,Hyundai,Grand
,Third Party,Petrol,5.0,25619.0,First Owner,Manual,,20.51,998.0,67.04,,3.55,Maruti,Wagon
,Comprehensive,Petrol,5.0,49355.0,First Owner,Manual,,17.0,1198.0,108.5,,6.17,Tata,Nexon
2011.0,Third Party insurance,Diesel,5.0,100000.0,Fourth & Above Owner,Manual,,22.9,1248.0,74.0,,2.8,Maruti,Swift
2018.0,Third Party insurance,Diesel,5.0,90000.0,First Owner,Manual,,25.1,1248.0,88.5,,8.0,Maruti,SX4
2010.0,Third Party insurance,Diesel,5.0,90000.0,First Owner,Manual,,19.61,1405.0,70.0,,1.4,Tata,Indigo
2010.0,Third Party insurance,Diesel,5.0,90000.0,First Owner,Manual,,19.61,1405.0,70.0,,2.25,Tata,Indigo
2023.0,Third Party insurance,Petrol,5.0,10000.0,First Owner,Manual,,22.35,1197.0,88.5,,7.0,Maruti,Baleno
2011.0,Third Party insurance,Diesel,5.0,110000.0,Fourth & Above Owner,Manual,,17.0,1405.0,307.0,,1.5,Tata,Indica
2014.0,Third Party insurance,Diesel,5.0,80000.0,Second Owner,Manual,,22.7,1498.0,89.84,,4.5,Ford,Ecosport
2016.0,Third Party insurance,Diesel,7.0,120000.0,First Owner,Automatic,,12.55,2405.0,168.5,,15.0,Toyota,Fortuner
,Third Party,Petrol,5.0,15525.0,First Owner,Manual,,17.57,1199.0,118.36,,8.72,Tata,Nexon
,Third Party,Petrol,5.0,24371.0,First Owner,Automatic,,26.68,998.0,65.71,,3.86,Maruti,Celerio
,Comprehensive,Diesel,5.0,106634.0,Second Owner,Manual,,24.3,1248.0,88.5,,5.53,Maruti,Vitara
,Comprehensive,Diesel,5.0,90038.0,Second Owner,Manual,,24.4,1498.0,98.63,,5.04,Ford,Freestyle
,Comprehensive,Diesel,5.0,67933.0,Second Owner,Manual,,26.59,1248.0,74.0,,4.76,Maruti,Swift
,Comprehensive,Diesel,7.0,29486.0,First Owner,Automatic,,15.04,2405.0,174.5,,29.7,Toyota,Fortuner
,Third Party,Petrol,5.0,16996.0,First Owner,Manual,,18.9,1197.0,81.86,,5.4,Hyundai,Grand
,Third Party insurance,Petrol,5.0,124932.0,First Owner,Automatic,,21.63,998.0,67.0,,3.79,Maruti,Celerio
,Comprehensive,Petrol,5.0,25940.0,First Owner,Manual,,22.35,1197.0,88.5,,6.56,Toyota,Glanza
,Third Party,Petrol,5.0,42299.0,Second Owner,Manual,,20.7,1197.0,81.86,,5.0,Hyundai,Grand
,Third Party,Petrol,5.0,38933.0,First Owner,Manual,,21.63,998.0,67.0,,4.91,Maruti,Celerio
,Third Party insurance,Petrol,5.0,39300.0,First Owner,Manual,,18.55,1462.0,103.25,,9.65,Maruti,SX4
2012.0,Third Party insurance,Diesel,5.0,120000.0,Second Owner,Manual,,17.0,1405.0,70.0,,1.5,Tata,Indigo
2018.0,Third Party insurance,Petrol,5.0,60000.0,First Owner,Manual,,20.51,998.0,67.04,,3.75,Maruti,Wagon
2015.0,Third Party insurance,Diesel,5.0,70000.0,Second Owner,Manual,,20.45,1461.0,83.8,,4.0,Nissan,Terrano
2015.0,Third Party insurance,Diesel,5.0,70000.0,Second Owner,Manual,,20.45,1461.0,83.8,,3.53,Nissan,Terrano
2020.0,Third Party insurance,Petrol,5.0,40000.0,First Owner,Manual,,21.01,1197.0,81.8,,6.5,Maruti,Baleno
2016.0,Third Party insurance,Diesel,5.0,120000.0,First Owner,Automatic,,26.59,1248.0,74.0,,5.2,Maruti,Swift
,Third Party insurance,Petrol,5.0,20329.0,First Owner,Manual,,18.9,1197.0,81.86,,4.97,Hyundai,Grand
,Third Party,Diesel,5.0,56598.0,First Owner,Manual,,20.14,1498.0,88.0,,7.34,Volkswagen,Polo
,Zero Dep,Petrol,5.0,22615.0,Second Owner,Manual,,21.01,1197.0,81.8,,6.82,Maruti,Baleno
,Third Party insurance,CNG,5.0,85312.0,First Owner,Manual,,30.48,1086.0,58.0,,4.82,Hyundai,Santro
,Third Party insurance,CNG,5.0,25586.0,First Owner,Manual,,30.48,1086.0,59.17,,5.59,Hyundai,Santro
,Third Party,Diesel,5.0,60579.0,First Owner,Automatic,,26.8,1248.0,74.0,,5.62,Maruti,Ignis
,Third Party insurance,Petrol,5.0,95585.0,First Owner,Manual,,21.0,1197.0,81.8,,5.84,Hyundai,i20
,Comprehensive,Diesel,5.0,105068.0,First Owner,Manual,,19.33,1968.0,138.03,,6.81,Volkswagen,Jetta
,Third Party,Petrol,5.0,64154.0,First Owner,Manual,,20.51,998.0,67.04,,3.19,Maruti,Wagon
,Zero Dep,Petrol,5.0,31163.0,First Owner,Manual,,18.6,1197.0,81.83,,5.4,Hyundai,i20
,Third Party insurance,Petrol,5.0,92675.0,Second Owner,Manual,,17.4,1497.0,117.3,,4.93,Honda,City
2016.0,Third Party insurance,Diesel,5.0,70000.0,First Owner,Manual,,28.09,1248.0,88.5,,6.5,Maruti,Ciaz
2009.0,Third Party insurance,Petrol,5.0,30000.0,First Owner,Manual,,18.0,995.0,62.0,,1.35,Chevrolet,Spark
